Date,Open,High,Low,Close,Adj Close,Volume
4/2/1962,6.787763,6.787763,6.698534,6.698534,1.500482,392250
4/3/1962,6.692161,6.692161,6.462715,6.532823,1.463363,957090
4/4/1962,6.532823,6.590185,6.504143,6.504143,1.456938,682515
4/5/1962,6.539197,6.641173,6.539197,6.641173,1.487634,957090
4/6/1962,6.641173,6.692161,6.590185,6.634799,1.486206,455010
4/9/1962,6.634799,6.67304,6.590185,6.641173,1.487634,23535
4/10/1962,6.641173,6.666667,6.602932,6.666667,1.493344,274575
4/11/1962,6.666667,6.717655,6.577438,6.577438,1.473357,556995
4/12/1962,6.577438,6.590185,6.50733,6.50733,1.457653,423630
4/13/1962,6.50733,6.602932,6.500956,6.602932,1.479068,658980
4/16/1962,6.602932,6.647546,6.52645,6.596558,1.47764,533460
4/17/1962,6.596558,6.628426,6.564691,6.628426,1.484778,313800
4/18/1962,6.628426,6.685787,6.609305,6.615679,1.481923,447165
4/19/1962,6.615679,6.641173,6.590185,6.615679,1.481923,407940
4/23/1962,6.615679,6.622052,6.583811,6.609305,1.480495,329490
4/24/1962,6.609305,6.650733,6.596558,6.602932,1.479068,478545
4/25/1962,6.602932,6.628426,6.532823,6.532823,1.463363,486390
4/26/1962,6.52645,6.52645,6.367113,6.367113,1.426244,972780
4/27/1962,6.367113,6.437221,6.118547,6.188655,1.38627,1710210
4/30/1962,6.188655,6.246017,5.736138,5.787126,1.296326,2455485
5/1/1962,5.787126,5.920969,5.481198,5.889101,1.319169,5562105
5/2/1962,5.991077,6.169535,5.991077,6.022945,1.349151,2675145
5/3/1962,6.022945,6.169535,5.97833,6.147228,1.376989,1427790
5/4/1962,6.147228,6.195029,6.086679,6.195029,1.387696,815880
5/7/1962,6.195029,6.24283,6.057999,6.057999,1.357002,870795
5/8/1962,6.050032,6.050032,5.857234,5.857234,1.312237,1082610
5/9/1962,5.857234,5.911409,5.736138,5.748885,1.287963,1678830
5/10/1962,5.748885,5.860421,5.723391,5.774379,1.293675,2000475
5/11/1962,5.774379,5.863607,5.659656,5.68515,1.273684,1984785
5/14/1962,5.68515,5.793499,5.586361,5.793499,1.297959,2855580
5/15/1962,5.793499,5.901848,5.761632,5.761632,1.290818,1765125
5/16/1962,5.761632,5.857234,5.761632,5.825366,1.305096,925710
5/17/1962,5.825366,5.825366,5.697897,5.723391,1.282251,1019850
5/18/1962,5.723391,5.755258,5.678776,5.755258,1.28939,768810
5/21/1962,5.755258,5.755258,5.68515,5.736138,1.285107,415785
5/22/1962,5.729764,5.729764,5.544933,5.544933,1.24227,1051230
5/23/1962,5.544933,5.583174,5.29318,5.29318,1.185868,3028170
5/24/1962,5.29318,5.43021,5.073295,5.073295,1.136605,4346130
5/25/1962,5.073295,5.188018,4.945825,5.079669,1.138034,4503030
5/28/1962,5.060548,5.060548,4.525175,4.601657,1.030942,4518720
5/29/1962,4.659018,4.933078,4.659018,4.882091,1.093769,4040175
5/31/1962,4.971319,5.098789,4.971319,5.003187,1.120899,4322595
6/1/1962,4.984066,4.984066,4.878904,4.907584,1.09948,2526090
6/4/1962,4.84385,4.84385,4.58891,4.58891,1.028086,1898490
6/5/1962,4.58891,4.767368,4.499681,4.641491,1.039865,3310590
6/6/1962,4.641491,4.792862,4.614404,4.659018,1.043792,3012480
6/7/1962,4.690886,4.767368,4.690886,4.71638,1.056643,1286580
6/8/1962,4.719567,4.792862,4.719567,4.732314,1.060213,1223820
6/11/1962,4.732314,4.741874,4.56979,4.576163,1.025229,1247355
6/12/1962,4.525175,4.525175,4.271829,4.271829,0.957048,3483180
6/13/1962,4.271829,4.372212,4.107712,4.112492,0.921351,4589325
6/14/1962,4.112492,4.228808,3.824092,3.900574,0.873873,6989895
6/15/1962,3.900574,4.263862,3.830465,4.251115,0.952406,6621180
6/18/1962,4.251115,4.330784,4.047164,4.203314,0.941698,4989420
6/19/1962,4.203314,4.282983,4.155513,4.282983,0.959546,2204445
6/20/1962,4.282983,4.369025,4.181007,4.181007,0.9367,3200760
6/21/1962,4.130019,4.130019,4.018483,4.024857,0.901717,3883275
6/22/1962,4.024857,4.098152,3.957935,4.079031,0.913853,3530250
6/25/1962,4.079031,4.282983,4.02167,4.238368,0.949552,3969570
6/26/1962,4.238368,4.321224,4.079031,4.079031,0.913853,3381195
6/27/1962,4.085405,4.244742,4.085405,4.244742,0.950979,3098775
6/28/1962,4.273423,4.44232,4.273423,4.384959,0.982393,4275525
6/29/1962,4.384959,4.429573,4.311663,4.32441,0.968828,2957565
7/2/1962,4.32441,4.46144,4.31485,4.46144,0.999528,1459170
7/3/1962,4.46144,4.509242,4.435946,4.480561,1.003811,2706525
7/5/1962,4.480561,4.499681,4.445507,4.46144,0.999528,2110305
7/6/1962,4.410453,4.410453,4.359465,4.397706,0.985249,1702365
7/9/1962,4.397706,4.467814,4.346718,4.464627,1.000242,1976940
7/10/1962,4.541109,4.611217,4.541109,4.572976,1.024516,3192915
7/11/1962,4.572976,4.773741,4.553856,4.772148,1.069138,3467490
7/12/1962,4.783301,4.968133,4.783301,4.831103,1.082346,3451800
7/13/1962,4.831103,4.86297,4.748247,4.796048,1.074492,2204445
7/16/1962,4.796048,4.875717,4.748247,4.875717,1.092341,1733745
7/17/1962,4.875717,4.901211,4.71638,4.717973,1.057,1788660
7/18/1962,4.717973,4.741874,4.614404,4.655832,1.043078,2549625
7/19/1962,4.681326,4.792862,4.681326,4.684512,1.049504,2298585
7/20/1962,4.697259,4.767368,4.697259,4.741874,1.062355,713895
7/23/1962,4.741874,4.805609,4.7355,4.754621,1.065211,878640
7/24/1962,4.729127,4.729127,4.630338,4.630338,1.037368,933555
7/25/1962,4.630338,4.697259,4.572976,4.684512,1.049504,1969095
7/26/1962,4.70682,4.754621,4.70682,4.710006,1.055216,996315
7/27/1962,4.710006,4.791268,4.70682,4.791268,1.073421,996315
7/30/1962,4.821542,4.937859,4.821542,4.937859,1.106264,2981100
7/31/1962,4.937859,5.015934,4.933078,4.933078,1.105193,2902650
8/1/1962,4.920331,4.920331,4.796048,4.796048,1.074492,1278735
8/2/1962,4.799235,4.917145,4.799235,4.917145,1.101622,1561155
8/3/1962,4.917145,4.939452,4.869344,4.907584,1.09948,996315
8/6/1962,4.907584,4.926705,4.837476,4.84385,1.085201,6911445
8/7/1962,4.839069,4.839069,4.757808,4.757808,1.066135,964935
8/8/1962,4.757808,4.882091,4.722753,4.866157,1.090414,1655295
8/9/1962,4.86297,4.86297,4.781708,4.799235,1.075418,1349340
8/10/1962,4.799235,4.840663,4.781708,4.789675,1.073277,1027695
8/13/1962,4.792862,4.840663,4.792862,4.827916,1.081845,1066920
8/14/1962,4.827916,4.920331,4.819949,4.920331,1.102554,1984785
8/15/1962,4.926705,5.025494,4.926705,4.926705,1.103981,2455485
8/16/1962,4.926705,5.006373,4.917145,4.923518,1.103268,1333650
8/17/1962,4.923518,4.99044,4.920331,4.964946,1.112551,933555
8/20/1962,4.99044,5.063735,4.99044,5.01912,1.12469,1890645
8/21/1962,5.01912,5.073295,4.996813,5.006373,1.121834,1357185
8/22/1962,5.015934,5.245379,5.015934,5.213512,1.16825,3459645
8/23/1962,5.213512,5.286807,5.191205,5.232632,1.172535,3059550
8/24/1962,5.232632,5.239006,5.194391,5.213512,1.16825,1310115
8/27/1962,5.213512,5.248566,5.194391,5.200765,1.165394,957090
8/28/1962,5.197578,5.197578,5.015934,5.015934,1.123976,2879115
8/29/1962,5.015934,5.047801,4.949012,4.984066,1.116835,2635920
8/30/1962,4.984066,5.028681,4.933078,4.942639,1.107553,996315
8/31/1962,4.952199,5.070108,4.952199,5.050988,1.131832,1286580
9/4/1962,5.050988,5.117909,4.920331,4.939452,1.106838,1702365
9/5/1962,4.939452,4.996813,4.86297,4.882091,1.093984,2353500
9/6/1962,4.882091,4.956979,4.856597,4.945825,1.108267,1898490
9/7/1962,4.945825,4.982473,4.87253,4.87253,1.091842,1380720
9/10/1962,4.87253,4.929892,4.811982,4.898024,1.097555,1890645
9/11/1962,4.898024,4.942639,4.856597,4.869344,1.091129,1616070
9/12/1962,4.875717,4.926705,4.875717,4.890057,1.09577,1365030
9/13/1962,4.890057,4.926705,4.886871,4.888464,1.095414,886485
9/14/1962,4.888464,4.958572,4.882091,4.949012,1.10898,1145370
9/17/1962,4.958572,5.044614,4.958572,5.035054,1.12826,1529775
9/18/1962,5.035054,5.097196,4.99044,4.996813,1.119692,2384880
9/19/1962,4.996813,5.015934,4.923518,4.923518,1.103268,1537620
9/20/1962,4.923518,4.964946,4.87253,4.878904,1.093271,925710
9/21/1962,4.875717,4.875717,4.786488,4.802422,1.076133,2235825
9/24/1962,4.748247,4.748247,4.611217,4.614404,1.034001,2745750
9/25/1962,4.614404,4.70682,4.576163,4.70682,1.05471,2557470
9/26/1962,4.70682,4.713193,4.531549,4.531549,1.015435,2149530
9/27/1962,4.531549,4.585723,4.44232,4.46144,0.999725,3012480
9/28/1962,4.464627,4.544296,4.464627,4.506055,1.009723,1482705
10/1/1962,4.506055,4.506055,4.337157,4.338751,0.972233,1937715
10/2/1962,4.375398,4.477374,4.375398,4.466221,1.000795,2965410
10/3/1962,4.466221,4.537922,4.423199,4.44232,0.99544,1882800
10/4/1962,4.44232,4.563416,4.423199,4.560229,1.021861,1365030
10/5/1962,4.560229,4.612811,4.528362,4.592097,1.029003,1820040
10/8/1962,4.592097,4.608031,4.576163,4.585723,1.027574,666825
10/9/1962,4.601657,4.684512,4.601657,4.668579,1.046141,1239510
10/10/1962,4.668579,4.738687,4.553856,4.577757,1.025789,1898490
10/11/1962,4.577757,4.633525,4.528362,4.537922,1.016862,1427790
10/12/1962,4.537922,4.547482,4.486934,4.528362,1.01472,1090455
10/15/1962,4.550669,4.678139,4.550669,4.678139,1.048283,972780
10/16/1962,4.678139,4.697259,4.557043,4.557043,1.021148,1317960
10/17/1962,4.557043,4.652645,4.531549,4.608031,1.032573,1443480
10/18/1962,4.608031,4.639898,4.526769,4.526769,1.014364,1027695
10/19/1962,4.526769,4.537922,4.435946,4.43754,0.99437,2479020
10/22/1962,4.396112,4.396112,4.318037,4.372212,0.979731,2871270
10/23/1962,4.372212,4.372212,4.206501,4.206501,0.942598,2635920
10/24/1962,4.206501,4.333971,4.104525,4.333971,0.971162,3859740
10/25/1962,4.333971,4.340344,4.231995,4.31485,0.966877,2800665
10/26/1962,4.29573,4.29573,4.196941,4.225621,0.946883,1623915
10/29/1962,4.308477,4.394519,4.308477,4.391332,0.984016,3687150
10/30/1962,4.391332,4.486934,4.348311,4.483748,1.004723,2769285
10/31/1962,4.474187,4.474187,4.388145,4.410453,0.9883,1231665
11/1/1962,4.410453,4.486934,4.359465,4.486934,1.005437,2086770
11/2/1962,4.486934,4.714786,4.423199,4.553856,1.020433,3279210
11/5/1962,4.57935,4.643085,4.57935,4.608031,1.03279,1812195
11/7/1962,4.608031,4.671765,4.537922,4.604844,1.032075,1827885
11/8/1962,4.604844,4.652645,4.528362,4.528362,1.014933,1333650
11/9/1962,4.550669,4.608031,4.550669,4.604844,1.032075,1153215
11/12/1962,4.659018,4.767368,4.659018,4.760994,1.067074,2275050
11/13/1962,4.760994,4.786488,4.674952,4.674952,1.047789,2212290
11/14/1962,4.681326,4.786488,4.681326,4.773741,1.069931,1929870
11/15/1962,4.773741,4.835883,4.748247,4.748247,1.064216,2180910
11/16/1962,4.748247,4.824729,4.703633,4.824729,1.081358,1569000
11/19/1962,4.824729,4.824729,4.741874,4.741874,1.062788,980625
11/20/1962,4.767368,4.823136,4.767368,4.797642,1.075287,1176750
11/21/1962,4.797642,4.840663,4.773741,4.808795,1.077787,1670985
11/23/1962,4.808795,4.945825,4.783301,4.945825,1.1085,2894805
11/26/1962,4.945825,5.031867,4.926705,4.955386,1.110642,2243670
11/27/1962,4.955386,5.044614,4.926705,5.031867,1.127783,1812195
11/28/1962,5.041428,5.111536,5.041428,5.066922,1.135641,2784975
11/29/1962,5.066922,5.111536,5.057361,5.111536,1.14564,1835730
11/30/1962,5.111536,5.121096,5.063735,5.079669,1.138497,1365030
12/3/1962,5.028681,5.028681,4.974506,4.99044,1.118498,1349340
12/4/1962,5.003187,5.109943,5.003187,5.101976,1.143497,1843575
12/5/1962,5.101976,5.175271,5.082855,5.082855,1.139212,2243670
12/6/1962,5.082855,5.14659,5.073295,5.079669,1.138497,1451325
12/7/1962,5.079669,5.133843,5.066922,5.066922,1.135641,1168905
12/10/1962,5.066922,5.108349,4.958572,4.958572,1.111356,1545465
12/11/1962,4.958572,5.003187,4.923518,4.939452,1.10707,1184595
12/12/1962,4.964946,5.028681,4.964946,5.01912,1.124927,808035
12/13/1962,5.01912,5.044614,4.939452,4.945825,1.1085,1176750
12/14/1962,4.945825,4.98088,4.913958,4.964946,1.112785,1043385
12/17/1962,4.964946,4.996813,4.894837,4.907584,1.099928,949245
12/18/1962,4.907584,4.949012,4.86297,4.87253,1.092072,917865
12/19/1962,4.87253,5.003187,4.87253,4.998407,1.120284,1012005
12/20/1962,4.998407,5.060548,4.998407,4.998407,1.120284,1333650
12/21/1962,4.998407,5.015934,4.910771,4.910771,1.100642,941400
12/24/1962,4.944232,5.022307,4.944232,5.022307,1.12564,713895
12/26/1962,5.022307,5.060548,5,5.01912,1.124927,760965
12/27/1962,5.01912,5.044614,4.964946,4.984066,1.117071,823725
12/28/1962,4.984066,5.00956,4.977693,5.003187,1.121356,611910
12/31/1962,5.003187,5.031867,4.964946,4.971319,1.114213,1098300
1/2/1963,4.971319,4.971319,4.898024,4.904398,1.099214,2502555
1/3/1963,4.913958,5.054175,4.913958,5.054175,1.132784,1176750
1/4/1963,5.060548,5.108349,5.060548,5.060548,1.134212,1608225
1/7/1963,5.060548,5.108349,5.00956,5.01912,1.124927,925710
1/8/1963,5.060548,5.143403,5.060548,5.143403,1.152783,1890645
1/9/1963,5.143403,5.194391,5.114723,5.14659,1.153496,2000475
1/10/1963,5.159337,5.213512,5.159337,5.181644,1.161353,1623915
1/11/1963,5.181644,5.197578,5.149777,5.197578,1.164924,1412100
1/14/1963,5.197578,5.286807,5.197578,5.280433,1.183494,2588850
1/15/1963,5.280433,5.328235,5.258126,5.289994,1.185638,2180910
1/16/1963,5.28362,5.28362,5.188018,5.207138,1.167066,1325805
1/17/1963,5.216699,5.286807,5.216699,5.27406,1.182066,1270890
1/18/1963,5.27406,5.296367,5.232632,5.258126,1.178494,894330
1/21/1963,5.258126,5.277247,5.207138,5.277247,1.18278,917865
1/22/1963,5.277247,5.337795,5.277247,5.286807,1.184923,972780
1/23/1963,5.286807,5.309114,5.270873,5.280433,1.183494,690360
1/24/1963,5.280433,5.334608,5.277247,5.302741,1.188495,972780
1/25/1963,5.302741,5.334608,5.277247,5.334608,1.195636,729585
1/28/1963,5.350542,5.41109,5.350542,5.41109,1.212778,1663140
1/29/1963,5.41109,5.41109,5.372849,5.376036,1.204921,776655
1/30/1963,5.376036,5.382409,5.328235,5.347355,1.198493,753120
1/31/1963,5.347355,5.404716,5.328235,5.40153,1.210635,1043385
2/1/1963,5.40153,5.41587,5.391969,5.40153,1.210635,564840
2/4/1963,5.40153,5.407903,5.350542,5.356915,1.200637,658980
2/5/1963,5.356915,5.376036,5.321861,5.366475,1.203065,800190
2/6/1963,5.366475,5.40153,5.331421,5.331421,1.195207,737430
2/7/1963,5.340982,5.385596,5.340982,5.340982,1.197349,682515
2/8/1963,5.340982,5.372849,5.328235,5.353728,1.200207,627600
2/11/1963,5.353728,5.363289,5.325048,5.325048,1.193778,478545
2/12/1963,5.325048,5.334608,5.267686,5.334608,1.195921,957090
2/13/1963,5.334608,5.353728,5.321861,5.321861,1.193064,658980
2/14/1963,5.323454,5.363289,5.323454,5.325048,1.193778,878640
2/15/1963,5.325048,5.350542,5.321861,5.337795,1.196636,596220
2/18/1963,5.337795,5.347355,5.325048,5.326641,1.194136,470700
2/19/1963,5.326641,5.331421,5.280433,5.28362,1.184491,800190
2/20/1963,5.270873,5.270873,5.219885,5.239006,1.174489,941400
2/21/1963,5.239006,5.239006,5.175271,5.229446,1.172346,878640
2/25/1963,5.226259,5.226259,5.149777,5.149777,1.154484,635445
2/26/1963,5.149777,5.216699,5.133843,5.184831,1.162345,847260
2/27/1963,5.184831,5.215105,5.162524,5.165711,1.158057,462855
2/28/1963,5.165711,5.168897,5.086042,5.095602,1.14234,1176750
3/1/1963,5.095602,5.143403,5.063735,5.063735,1.135197,1074765
3/4/1963,5.098789,5.15615,5.098789,5.143403,1.153057,784500
3/5/1963,5.143403,5.143403,5.117909,5.121096,1.148055,478545
3/6/1963,5.121096,5.160931,5.101976,5.160931,1.156986,439320
3/7/1963,5.181644,5.223072,5.181644,5.210325,1.168059,753120
3/8/1963,5.210325,5.223072,5.188018,5.207138,1.167343,415785
3/11/1963,5.207138,5.235819,5.200765,5.203952,1.166631,509925
3/12/1963,5.203952,5.223072,5.191205,5.200765,1.165915,368715
3/13/1963,5.200765,5.229446,5.200765,5.210325,1.168059,478545
3/14/1963,5.210325,5.270873,5.194391,5.226259,1.171631,619755
3/15/1963,5.226259,5.27406,5.207138,5.267686,1.180917,533460
3/18/1963,5.267686,5.296367,5.216699,5.219885,1.170201,486390
3/19/1963,5.219885,5.239006,5.207138,5.226259,1.171631,431475
3/20/1963,5.232632,5.29318,5.232632,5.277247,1.183062,517770
3/21/1963,5.277247,5.289994,5.239006,5.242192,1.175202,831570
3/22/1963,5.242192,5.286807,5.239006,5.280433,1.183776,447165
3/25/1963,5.280433,5.296367,5.270873,5.270873,1.181632,502080
3/26/1963,5.277247,5.328235,5.277247,5.305927,1.189491,847260
3/27/1963,5.325048,5.366475,5.325048,5.366475,1.203065,886485
3/28/1963,5.366475,5.395156,5.353728,5.363289,1.20235,862950
3/29/1963,5.363289,5.382409,5.353728,5.366475,1.203065,502080
4/1/1963,5.366475,5.376036,5.356915,5.366475,1.203065,713895
4/2/1963,5.366475,5.382409,5.321861,5.321861,1.193064,588375
4/3/1963,5.328235,5.388783,5.328235,5.382409,1.206637,541305
4/4/1963,5.417463,5.479605,5.417463,5.466858,1.225569,1357185
4/5/1963,5.478011,5.634162,5.478011,5.634162,1.263075,1670985
4/8/1963,5.669216,5.745698,5.669216,5.731358,1.284866,1663140
4/9/1963,5.731358,5.742511,5.646909,5.669216,1.270935,1294425
4/10/1963,5.669216,5.681963,5.570427,5.638942,1.264147,972780
4/11/1963,5.638942,5.729764,5.611855,5.688337,1.275221,1341495
4/15/1963,5.688337,5.723391,5.646909,5.68515,1.274506,870795
4/16/1963,5.68515,5.701083,5.643722,5.643722,1.265219,682515
4/17/1963,5.643722,5.656469,5.602294,5.615041,1.258789,502080
4/18/1963,5.615041,5.659656,5.615041,5.615041,1.258789,305955
4/19/1963,5.646909,5.736138,5.646909,5.736138,1.285937,800190
4/22/1963,5.774379,5.854047,5.774379,5.825366,1.30594,1184595
4/23/1963,5.825366,5.876354,5.806246,5.876354,1.31737,878640
4/24/1963,5.885915,5.946463,5.885915,5.895475,1.321657,894330
4/25/1963,5.895475,5.927342,5.863607,5.922562,1.32773,729585
4/26/1963,5.922562,5.991077,5.895475,5.991077,1.343089,666825
4/29/1963,5.991077,6.048438,5.946463,5.971957,1.338804,549150
4/30/1963,5.971957,6.003824,5.889101,5.911409,1.325229,910020
5/1/1963,5.911409,5.971957,5.892288,5.927342,1.328801,627600
5/2/1963,5.930529,5.981517,5.930529,5.975143,1.339517,384405
5/3/1963,5.975143,5.976737,5.933716,5.933716,1.33023,321645
5/6/1963,5.924156,5.924156,5.8413,5.8413,1.309512,619755
5/7/1963,5.8413,5.892288,5.83174,5.867192,1.315603,564840
5/8/1963,5.879541,5.991077,5.879541,5.991077,1.343384,776655
5/9/1963,5.991077,6.061185,5.991077,5.997451,1.344811,1176750
5/10/1963,5.997451,6.054812,5.962396,6.054812,1.357673,494235
5/13/1963,6.051625,6.051625,5.994264,6.007011,1.346955,400095
5/14/1963,6.007011,6.022945,5.97833,5.997451,1.344811,470700
5/15/1963,5.997451,6.032505,5.997451,6.016571,1.349099,549150
5/16/1963,6.016571,6.042065,5.97833,5.991077,1.343384,470700
5/17/1963,5.991077,6.048438,5.943276,5.952836,1.334808,478545
5/20/1963,5.952836,5.971957,5.898662,5.898662,1.322659,455010
5/21/1963,5.898662,5.952836,5.889101,5.952836,1.334808,541305
5/22/1963,5.952836,6.042065,5.933716,5.940089,1.331949,353025
5/23/1963,5.940089,5.965583,5.920969,5.920969,1.327662,345180
5/24/1963,5.920969,5.956023,5.889101,5.901848,1.323375,305955
5/27/1963,5.895475,5.895475,5.838113,5.838113,1.309084,478545
5/28/1963,5.860421,5.911409,5.860421,5.863607,1.3148,470700
5/29/1963,5.901848,5.991077,5.901848,5.991077,1.343384,580530
5/31/1963,6.016571,6.099426,6.016571,6.083493,1.364106,1121835
6/3/1963,6.083493,6.102613,6.032505,6.032505,1.352672,886485
6/4/1963,6.032505,6.083493,6.016571,6.042065,1.354817,611910
6/5/1963,6.042065,6.067559,5.984704,5.991077,1.343384,517770
6/6/1963,5.991077,6.016571,5.965583,5.991077,1.343384,305955
6/7/1963,5.991077,5.997451,5.962396,5.96877,1.338382,376560
6/10/1963,5.96877,5.96877,5.889101,5.892288,1.321231,690360
6/11/1963,5.901848,5.962396,5.901848,5.927342,1.329092,290265
6/12/1963,5.927342,5.984704,5.901848,5.96877,1.338382,580530
6/13/1963,5.96877,6.042065,5.889101,5.908222,1.324804,470700
6/14/1963,5.908222,5.936902,5.889101,5.905035,1.324089,353025
6/17/1963,5.905035,5.908222,5.844487,5.854047,1.312657,447165
6/18/1963,5.854047,5.908222,5.844487,5.844487,1.310513,556995
6/19/1963,5.844487,5.860421,5.818993,5.825366,1.306226,682515
6/20/1963,5.825366,5.825366,5.739324,5.796686,1.299794,1239510
6/21/1963,5.799873,5.82218,5.799873,5.806246,1.301939,572685
6/24/1963,5.806246,5.828553,5.723391,5.723391,1.28336,815880
6/25/1963,5.723391,5.793499,5.68515,5.69471,1.276928,706050
6/26/1963,5.69471,5.697897,5.592734,5.592734,1.254062,1302270
6/27/1963,5.592734,5.637349,5.506692,5.535373,1.2412,1427790
6/28/1963,5.551307,5.586361,5.551307,5.560867,1.246917,682515
7/1/1963,5.560867,5.560867,5.43021,5.436584,1.219048,1561155
7/2/1963,5.462078,5.589547,5.462078,5.589547,1.253347,1223820
7/3/1963,5.599108,5.646909,5.599108,5.630975,1.262637,1074765
7/5/1963,5.637349,5.672403,5.637349,5.672403,1.271926,470700
7/8/1963,5.659656,5.659656,5.551307,5.55768,1.246201,627600
7/9/1963,5.55768,5.650096,5.535373,5.619822,1.260135,682515
7/10/1963,5.608668,5.608668,5.54812,5.570427,1.24906,674670
7/11/1963,5.570427,5.608668,5.532186,5.532186,1.240485,643290
7/12/1963,5.532186,5.564054,5.500319,5.500319,1.23334,596220
7/15/1963,5.500319,5.532186,5.470045,5.513066,1.236197,847260
7/16/1963,5.513066,5.554493,5.509879,5.54812,1.244058,831570
7/17/1963,5.54812,5.602294,5.503505,5.519439,1.237627,847260
7/18/1963,5.519439,5.541746,5.474825,5.474825,1.227623,949245
7/19/1963,5.474825,5.487572,5.455704,5.471638,1.226909,745275
7/22/1963,5.471638,5.487572,5.436584,5.455704,1.223336,627600
7/23/1963,5.455704,5.513066,5.439771,5.439771,1.219762,878640
7/24/1963,5.439771,5.493945,5.42065,5.462078,1.224766,658980
7/25/1963,5.462078,5.506692,5.462078,5.468451,1.226194,572685
7/26/1963,5.468451,5.506692,5.468451,5.500319,1.23334,407940
7/29/1963,5.506692,5.525813,5.506692,5.519439,1.237627,345180
7/30/1963,5.54812,5.646909,5.54812,5.646909,1.266209,1137525
7/31/1963,5.646909,5.710644,5.53856,5.53856,1.241915,1192440
8/1/1963,5.53856,5.573614,5.481198,5.544933,1.243343,1027695
8/2/1963,5.544933,5.570427,5.506692,5.506692,1.234769,376560
8/5/1963,5.506692,5.579987,5.500319,5.579987,1.251203,423630
8/6/1963,5.579987,5.634162,5.560867,5.630975,1.262925,855105
8/7/1963,5.630975,5.630975,5.57202,5.57202,1.249703,556995
8/8/1963,5.57202,5.627788,5.53856,5.595921,1.255063,533460
8/9/1963,5.595921,5.666029,5.589547,5.653282,1.267929,706050
8/12/1963,5.672403,5.70427,5.672403,5.678776,1.273646,855105
8/13/1963,5.691523,5.793499,5.691523,5.790312,1.298662,1482705
8/14/1963,5.790312,5.857234,5.742511,5.825366,1.306524,1380720
8/15/1963,5.825366,5.85086,5.787126,5.787126,1.297947,917865
8/16/1963,5.787126,5.825366,5.768005,5.768005,1.293658,455010
8/19/1963,5.768005,5.799873,5.761632,5.761632,1.292229,321645
8/20/1963,5.761632,5.787126,5.691523,5.691523,1.276506,502080
8/21/1963,5.701083,5.736138,5.701083,5.720204,1.282937,298110
8/22/1963,5.720204,5.768005,5.70427,5.768005,1.293658,517770
8/23/1963,5.768005,5.787126,5.710644,5.717017,1.282224,462855
8/26/1963,5.729764,5.758445,5.729764,5.736138,1.286512,392250
8/27/1963,5.736138,5.742511,5.634162,5.634162,1.263641,588375
8/28/1963,5.634162,5.710644,5.634162,5.653282,1.267929,658980
8/29/1963,5.653282,5.697897,5.640535,5.640535,1.265069,572685
8/30/1963,5.640535,5.672403,5.602294,5.669216,1.271503,706050
9/3/1963,5.677183,5.758445,5.677183,5.70427,1.279364,855105
9/4/1963,5.710644,5.761632,5.710644,5.710644,1.280794,910020
9/5/1963,5.710644,5.761632,5.697897,5.742511,1.287941,604065
9/6/1963,5.755258,5.895475,5.755258,5.844487,1.310812,1992630
9/9/1963,5.844487,5.895475,5.799873,5.818993,1.305094,941400
9/10/1963,5.818993,5.876354,5.818993,5.838113,1.309382,800190
9/11/1963,5.838113,5.882728,5.825366,5.825366,1.306524,925710
9/12/1963,5.825366,5.844487,5.793499,5.818993,1.305094,564840
9/13/1963,5.818993,5.869981,5.806246,5.806246,1.302236,635445
9/16/1963,5.806246,5.844487,5.799873,5.799873,1.300806,478545
9/17/1963,5.799873,5.857234,5.799873,5.801466,1.301163,698205
9/18/1963,5.801466,5.82218,5.70427,5.736138,1.286512,745275
9/19/1963,5.737731,5.799873,5.737731,5.790312,1.298662,604065
9/20/1963,5.790312,5.844487,5.787126,5.818993,1.305094,635445
9/23/1963,5.818993,5.866794,5.787126,5.793499,1.299376,847260
9/24/1963,5.799873,5.898662,5.799873,5.895475,1.322248,1153215
9/25/1963,5.895475,5.97833,5.838113,5.838113,1.309382,2212290
9/26/1963,5.838113,5.863607,5.739324,5.739324,1.287226,1741590
9/27/1963,5.739324,5.771192,5.697897,5.717017,1.282224,988470
9/30/1963,5.717017,5.768005,5.697897,5.761632,1.292229,674670
10/1/1963,5.761632,5.806246,5.732951,5.732951,1.285796,674670
10/2/1963,5.732951,5.748885,5.717017,5.726577,1.284368,360870
10/3/1963,5.736138,5.834927,5.736138,5.825366,1.306524,400095
10/4/1963,5.863607,5.927342,5.863607,5.882728,1.319389,1388565
10/7/1963,5.882728,5.984704,5.863607,5.984704,1.34226,1145370
10/8/1963,5.984704,6.013384,5.895475,5.895475,1.322248,2047545
10/9/1963,5.895475,5.965583,5.879541,5.895475,1.322248,949245
10/10/1963,5.895475,5.936902,5.869981,5.933716,1.330824,800190
10/11/1963,5.933716,6.002231,5.933716,5.97833,1.340831,1153215
10/14/1963,5.97833,6.067559,5.97833,6.067559,1.360843,1145370
10/15/1963,6.083493,6.140854,6.083493,6.093053,1.366561,1553310
10/16/1963,6.093053,6.258764,6.093053,6.249203,1.401582,1412100
10/17/1963,6.274697,6.328872,6.274697,6.274697,1.4073,1937715
10/18/1963,6.274697,6.316125,6.258764,6.306565,1.414448,800190
10/21/1963,6.306565,6.354366,6.297004,6.297004,1.412304,925710
10/22/1963,6.284257,6.284257,6.172721,6.195029,1.389433,1812195
